UNIPROT:Q71U36:T116:PRGE	Tubulin alpha-1A chain
UNIPROT:P10412:T116:PRGE	Histone H1.4
UNIPROT:Q9NR00:T116:PRGE	Uncharacterized protein C8orf4
UNIPROT:P10415:T116:PRGE	Apoptosis regulator Bcl-2
UNIPROT:Q9NR19:T116:PRGE	Acetyl-coenzyme A synthetase, cytoplasmic
UNIPROT:Q9NR16:T116:PRGE	Scavenger receptor cysteine-rich type 1 protein M160
UNIPROT:P34969:T116:PRGE	5-HT7
UNIPROT:Q8TA94:T116:PRGE	Zinc finger protein 563
UNIPROT:P0C6A0:T116:PRGE	GATA-type zinc finger protein 1
UNIPROT:P43320:T116:PRGE	Beta-crystallin B2
UNIPROT:Q9H6D3:T116:PRGE	XK-related protein 8
UNIPROT:Q9H6D5:T116:PRGE	Williams-Beuren syndrome chromosomal region 23 protein
UNIPROT:A6NDN3:T116:PRGE	Putative golgin subfamily A member 6B
UNIPROT:A6NDN8:T116:PRGE	Putative ubiquitin-like protein FUBI-like protein ENSP00000310146
UNIPROT:Q9NR11:T116:PRGE	Zinc finger protein 302
UNIPROT:Q9NR12:T116:PRGE	PDZ and LIM domain protein 7
UNIPROT:Q9NQP4:T116:PRGE	Prefoldin subunit 4
UNIPROT:Q9H6D7:T116:PRGE	HAUS augmin-like complex subunit 4
UNIPROT:Q8NHM4:T116:PRGE	Putative trypsin-6
UNIPROT:Q9H6D8:T116:PRGE	Fibronectin type III domain-containing protein 4
UNIPROT:Q8NHM5:T116:PRGE	Lysine-specific demethylase 2B
UNIPROT:Q9NQM4:T116:PRGE	Uncharacterized protein CXorf41
UNIPROT:Q6V1P9:T116:PRGE	Protocadherin-23
UNIPROT:P34932:T116:PRGE	Heat shock 70 kDa protein 4
UNIPROT:P43359:T116:PRGE	Melanoma-associated antigen 5
UNIPROT:P34931:T116:PRGE	Heat shock 70 kDa protein 1-like
UNIPROT:P43354:T116:PRGE	Nuclear receptor subfamily 4 group A member 2
UNIPROT:P43353:T116:PRGE	Aldehyde dehydrogenase family 3 member B1
UNIPROT:P43351:T116:PRGE	DNA repair protein RAD52 homolog
UNIPROT:P43358:T116:PRGE	Melanoma-associated antigen 4
UNIPROT:P43357:T116:PRGE	Melanoma-associated antigen 3
UNIPROT:P43356:T116:PRGE	Melanoma-associated antigen 2
UNIPROT:P43355:T116:PRGE	Melanoma-associated antigen 1
UNIPROT:Q8TA86:T116:PRGE	Retinitis pigmentosa 9 protein
UNIPROT:P43360:T116:PRGE	Melanoma-associated antigen 6
UNIPROT:Q567U6:T116:PRGE	Coiled-coil domain-containing protein 93
UNIPROT:P43361:T116:PRGE	Melanoma-associated antigen 8
UNIPROT:Q9H6A0:T116:PRGE	DENN domain-containing protein 2D
UNIPROT:Q8NHL6:T116:PRGE	Leukocyte immunoglobulin-like receptor subfamily B member 1
UNIPROT:A6NDK9:T116:PRGE	Golgin subfamily A member 6C
UNIPROT:Q9H6A9:T116:PRGE	Pecanex-like protein 3
UNIPROT:A6NDK8:T116:PRGE	Protein FAM35B
UNIPROT:P32004:T116:PRGE	NCAM-L1
UNIPROT:P0C6C1:T116:PRGE	Ankyrin repeat domain-containing protein 34C
UNIPROT:P34949:T116:PRGE	Mannose-6-phosphate isomerase
UNIPROT:P34947:T116:PRGE	G protein-coupled receptor kinase 5
UNIPROT:Q6UQ28:T116:PRGE	Placenta-expressed transcript 1 protein
UNIPROT:A6NDL8:T116:PRGE	Olfactory receptor 6C68
UNIPROT:Q567V2:T116:PRGE	Mpv17-like protein 2
UNIPROT:A6NDL7:T116:PRGE	Putative UPF0567 protein LOC121952
UNIPROT:Q29836:T116:PRGE	HLA class I histocompatibility antigen, B-67 alpha chain
UNIPROT:Q9H6B1:T116:PRGE	Zinc finger protein 385D
UNIPROT:Q9H6B4:T116:PRGE	Adipocyte adhesion molecule
UNIPROT:Q8NHK3:T116:PRGE	Killer cell immunoglobulin-like receptor 2DL5B
UNIPROT:Q9H6B9:T116:PRGE	Epoxide hydrolase 3
UNIPROT:Q9NQN1:T116:PRGE	Olfactory receptor 2S2
UNIPROT:A6NE21:T116:PRGE	Putative protein FAM90A18/FAM90A19
UNIPROT:Q8NHS0:T116:PRGE	DnaJ homolog subfamily B member 8
UNIPROT:Q8NHS1:T116:PRGE	Claudin domain-containing protein 2
UNIPROT:A6NDQ2:T116:PRGE	Tripartite motif-containing protein ENSP00000309378
UNIPROT:P34995:T116:PRGE	PGE receptor EP1 subtype
UNIPROT:A8MTB1:T116:PRGE	Putative uncharacterized protein ENSP00000380701
UNIPROT:P34998:T116:PRGE	Corticotropin-releasing factor receptor 1
UNIPROT:Q8NHR9:T116:PRGE	Profilin-4
UNIPROT:A8MTB9:T116:PRGE	Carcinoembryonic antigen-related cell adhesion molecule 18
UNIPROT:Q8NI36:T116:PRGE	WD repeat-containing protein 36
UNIPROT:Q8NI38:T116:PRGE	NF-kappa-B inhibitor delta
UNIPROT:Q8NHR7:T116:PRGE	Uncharacterized protein C15orf43
UNIPROT:Q8NI37:T116:PRGE	Protein phosphatase PTC7 homolog
UNIPROT:Q8NI32:T116:PRGE	Ly6/PLAUR domain-containing protein 6B
UNIPROT:Q29865:T116:PRGE	HLA class I histocompatibility antigen, Cw-18 alpha chain
UNIPROT:Q9NQL9:T116:PRGE	Doublesex- and mab-3-related transcription factor 3
UNIPROT:A6NDR6:T116:PRGE	Putative homeobox protein Meis3-like 1
UNIPROT:P55344:T116:PRGE	Lens fiber membrane intrinsic protein
UNIPROT:O43151:T116:PRGE	Probable methylcytosine dioxygenase TET3
UNIPROT:O43150:T116:PRGE	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2
UNIPROT:P55345:T116:PRGE	Protein arginine N-methyltransferase 2
UNIPROT:Q9NQL2:T116:PRGE	Rag D
UNIPROT:P55347:T116:PRGE	Homeobox protein PKNOX1
UNIPROT:O43147:T116:PRGE	Small G protein signaling modulator 2
UNIPROT:O43148:T116:PRGE	mRNA cap guanine-N7 methyltransferase
UNIPROT:A8MTA8:T116:PRGE	Protein FAM166B
UNIPROT:Q8NI29:T116:PRGE	F-box only protein 27
UNIPROT:O43143:T116:PRGE	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
UNIPROT:Q8NHQ9:T116:PRGE	ATP-dependent RNA helicase DDX55
UNIPROT:Q8NI28:T116:PRGE	Uncharacterized protein C7orf13
UNIPROT:Q8NHQ8:T116:PRGE	Ras association domain-containing protein 8
UNIPROT:Q8NI27:T116:PRGE	Tho2
UNIPROT:O43149:T116:PRGE	Zinc finger ZZ-type and EF-hand domain-containing protein 1
UNIPROT:Q8NI22:T116:PRGE	Multiple coagulation factor deficiency protein 2
UNIPROT:Q8NHQ1:T116:PRGE	Centrosomal protein of 70 kDa
UNIPROT:A6NE01:T116:PRGE	Protein FAM186A
UNIPROT:A6NE03:T116:PRGE	Putative uncharacterized protein LOC646836
UNIPROT:A6NE02:T116:PRGE	BTB/POZ domain-containing protein 17
UNIPROT:Q60I27:T116:PRGE	ALS2 C-terminal-like protein
UNIPROT:Q9NQI0:T116:PRGE	Probable ATP-dependent RNA helicase DDX4
UNIPROT:P34972:T116:PRGE	CB-2
UNIPROT:Q8NHP8:T116:PRGE	Putative phospholipase B-like 2
UNIPROT:Q8NHP7:T116:PRGE	Exonuclease 3'-5' domain-containing protein 1
UNIPROT:O43155:T116:PRGE	Leucine-rich repeat transmembrane protein FLRT2
UNIPROT:O43159:T116:PRGE	Ribosomal RNA-processing protein 8
UNIPROT:O43156:T116:PRGE	Uncharacterized protein KIAA0406
UNIPROT:O43157:T116:PRGE	Plexin-B1
UNIPROT:Q8NHP1:T116:PRGE	Aflatoxin B1 aldehyde reductase member 4
UNIPROT:Q8NHP6:T116:PRGE	Motile sperm domain-containing protein 2
UNIPROT:A6NDP1:T116:PRGE	Putative V-set and immunoglobulin domain-containing protein 7
UNIPROT:P43304:T116:PRGE	Glycerol-3-phosphate dehydrogenase, mitochondrial
UNIPROT:P34982:T116:PRGE	Olfactory receptor 1D2
UNIPROT:P43308:T116:PRGE	Translocon-associated protein subunit beta
UNIPROT:O43173:T116:PRGE	Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase
UNIPROT:O43172:T116:PRGE	U4/U6 small nuclear ribonucleoprotein Prp4
UNIPROT:P34981:T116:PRGE	TRH-R
UNIPROT:O43164:T116:PRGE	E3 ubiquitin-protein ligase Praja-2
UNIPROT:A7XYQ1:T116:PRGE	Sine oculis-binding protein homolog
UNIPROT:O43166:T116:PRGE	Signal-induced proliferation-associated 1-like protein 1
UNIPROT:O43167:T116:PRGE	Zinc finger and BTB domain-containing protein 24
UNIPROT:O43169:T116:PRGE	Cytochrome b5 type B
UNIPROT:Q6B8I1:T116:PRGE	Dual specificity protein phosphatase 13 isoform MDSP
UNIPROT:A6NDP7:T116:PRGE	Myeloid-associated differentiation marker-like protein 2
UNIPROT:A6NHP3:T116:PRGE	Putative WBSCR19-like protein 3
UNIPROT:Q9NUZ1:T116:PRGE	Acyl-coenzyme A oxidase-like protein
UNIPROT:Q6AI12:T116:PRGE	Ankyrin repeat domain-containing protein 40
UNIPROT:A6NHP6:T116:PRGE	NPIP-like protein ENSP00000283050
UNIPROT:A6NI15:T116:PRGE	Mesogenin-1
UNIPROT:A2RU67:T116:PRGE	Uncharacterized protein KIAA1467
UNIPROT:Q76B58:T116:PRGE	Protein FAM5C
UNIPROT:Q8WVH0:T116:PRGE	Complexin-3
UNIPROT:Q7Z2F6:T116:PRGE	Putative protein ZNF720
UNIPROT:P53621:T116:PRGE	Coatomer subunit alpha
UNIPROT:Q8N8P7:T116:PRGE	Uncharacterized protein C11orf44
UNIPROT:Q8N8P6:T116:PRGE	Putative uncharacterized protein FLJ39060
UNIPROT:Q6AI14:T116:PRGE	Sodium/hydrogen exchanger 4
UNIPROT:Q8N910:T116:PRGE	Putative uncharacterized protein C15orf56
UNIPROT:Q8N912:T116:PRGE	Transmembrane protein C14orf180
UNIPROT:Q66I50:T116:PRGE	G antigen 12F/G/I
UNIPROT:A6NI03:T116:PRGE	Putative tripartite motif-containing protein 64B
UNIPROT:Q5PRF9:T116:PRGE	Smaug 2
UNIPROT:Q9NUY8:T116:PRGE	TBC1 domain family member 23
UNIPROT:Q8WVI7:T116:PRGE	Protein phosphatase 1 regulatory subunit 1C
UNIPROT:Q8WVI0:T116:PRGE	UPF0640 protein
UNIPROT:P13073:T116:PRGE	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial
UNIPROT:Q7Z2G1:T116:PRGE	Histone H2B type W-T
UNIPROT:Q8N8Q9:T116:PRGE	Magnesium transporter NIPA2
UNIPROT:Q8N8Q8:T116:PRGE	COX18Hs
UNIPROT:Q8N8Q3:T116:PRGE	Putative endonuclease FLJ39025
UNIPROT:Q8N8Q1:T116:PRGE	Cytochrome b561 domain-containing protein 1
UNIPROT:Q5CZ79:T116:PRGE	Ankyrin repeat domain-containing protein 20B
UNIPROT:A6NHR9:T116:PRGE	Structural maintenance of chromosomes flexible hinge domain-containing protein 1
UNIPROT:A6NHR8:T116:PRGE	Putative protein FAM47D
UNIPROT:P53609:T116:PRGE	Geranylgeranyl transferase type-1 subunit beta
UNIPROT:Q6UB35:T116:PRGE	Monofunctional C1-tetrahydrofolate synthase, mitochondrial
UNIPROT:Q8WVJ9:T116:PRGE	Twist-related protein 2
UNIPROT:A2RU48:T116:PRGE	Uncharacterized protein C12orf69
UNIPROT:A2RU49:T116:PRGE	Aminoglycoside phosphotransferase domain-containing protein 1
UNIPROT:Q8WVJ2:T116:PRGE	NudC domain-containing protein 2
UNIPROT:Q7Z2D5:T116:PRGE	Lipid phosphate phosphatase-related protein type 4
UNIPROT:P53602:T116:PRGE	Diphosphomevalonate decarboxylase
UNIPROT:Q8N8R3:T116:PRGE	Mitochondrial carnitine/acylcarnitine carrier protein CACL
UNIPROT:Q8N8R5:T116:PRGE	UPF0565 protein C2orf69
UNIPROT:Q8N8R7:T116:PRGE	Uncharacterized protein C11orf46
UNIPROT:Q6UB28:T116:PRGE	Methionine aminopeptidase 1D, mitochondrial
UNIPROT:A6NI28:T116:PRGE	Rho GTPase-activating protein 42
UNIPROT:A6NHQ2:T116:PRGE	rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1
UNIPROT:A2RU54:T116:PRGE	Homeobox protein HMX2
UNIPROT:A6NHQ4:T116:PRGE	Uncharacterized protein C17orf96
UNIPROT:Q8WVK7:T116:PRGE	Spindle and kinetochore-associated protein 2
UNIPROT:P13056:T116:PRGE	Nuclear receptor subfamily 2 group C member 1
UNIPROT:P06576:T116:PRGE	ATP synthase subunit beta, mitochondrial
UNIPROT:P13051:T116:PRGE	Uracil-DNA glycosylase
UNIPROT:Q8WVK2:T116:PRGE	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein
UNIPROT:Q6AI08:T116:PRGE	HEAT repeat-containing protein 6
UNIPROT:Q8N945:T116:PRGE	PRELI domain-containing protein 2
UNIPROT:P53611:T116:PRGE	Geranylgeranyl transferase type-2 subunit beta
UNIPROT:Q8N944:T116:PRGE	Protein FAM123C
UNIPROT:P21810:T116:PRGE	Biglycan
UNIPROT:P21815:T116:PRGE	Bone sialoprotein 2
UNIPROT:Q8N8S9:T116:PRGE	Putative uncharacterized protein C18orf33
UNIPROT:P21817:T116:PRGE	RyR1
UNIPROT:Q8N8S7:T116:PRGE	Protein enabled homolog
UNIPROT:P53618:T116:PRGE	Coatomer subunit beta
UNIPROT:Q8WVD5:T116:PRGE	RING finger protein 141
UNIPROT:Q6L8H2:T116:PRGE	Keratin-associated protein 5-3
UNIPROT:Q8WVD3:T116:PRGE	E3 ubiquitin-protein ligase RNF138
UNIPROT:Q6L8H1:T116:PRGE	Keratin-associated protein 5-4
UNIPROT:Q6L8H4:T116:PRGE	Keratin-associated protein 5-1
UNIPROT:Q6UB98:T116:PRGE	Ankyrin repeat domain-containing protein 12
UNIPROT:Q6UB99:T116:PRGE	Ankyrin repeat domain-containing protein 11
UNIPROT:P41181:T116:PRGE	AQP-2
UNIPROT:P41180:T116:PRGE	CaSR
UNIPROT:P41182:T116:PRGE	BCL-6
UNIPROT:A6NHL2:T116:PRGE	Tubulin alpha chain-like 3
UNIPROT:Q8N8L2:T116:PRGE	Zinc finger protein 491
UNIPROT:P53667:T116:PRGE	LIMK-1
UNIPROT:Q6L8G8:T116:PRGE	Keratin-associated protein 5-7
UNIPROT:Q6L8G9:T116:PRGE	Keratin-associated protein 5-6
UNIPROT:Q2L4Q9:T116:PRGE	Serine protease 53
UNIPROT:Q8N8L6:T116:PRGE	ADP-ribosylation factor-like protein 10
UNIPROT:A2RU37:T116:PRGE	Uncharacterized protein C9orf170
UNIPROT:Q8WVE6:T116:PRGE	Transmembrane protein 171
UNIPROT:Q8WVE0:T116:PRGE	N(6)-adenine-specific DNA methyltransferase 2
UNIPROT:A2RU30:T116:PRGE	Uncharacterized protein KIAA0748
UNIPROT:Q8WVE7:T116:PRGE	Transmembrane protein 170A
UNIPROT:Q8N8M0:T116:PRGE	Putative N-acetyltransferase C7orf52
UNIPROT:P53677:T116:PRGE	AP-3 complex subunit mu-2
UNIPROT:P41162:T116:PRGE	ETS translocation variant 3
UNIPROT:P53674:T116:PRGE	Beta-crystallin B1
UNIPROT:P53673:T116:PRGE	Beta-crystallin A4
UNIPROT:P53675:T116:PRGE	Clathrin heavy chain 2
UNIPROT:P53672:T116:PRGE	Beta-crystallin A2
UNIPROT:Q6H8Q1:T116:PRGE	Actin-binding LIM protein 2
UNIPROT:P53671:T116:PRGE	LIMK-2
UNIPROT:Q8WVF2:T116:PRGE	Unique cartilage matrix-associated protein
UNIPROT:Q8WVF1:T116:PRGE	hOSCP1
UNIPROT:Q8WVF5:T116:PRGE	BTB/POZ domain-containing protein KCTD4
UNIPROT:Q9NVA2:T116:PRGE	Septin-11
UNIPROT:A6NHN6:T116:PRGE	Nuclear pore complex-interacting protein-like 2
UNIPROT:Q9NVA4:T116:PRGE	Transmembrane protein 184C
UNIPROT:P41161:T116:PRGE	ETS translocation variant 5
UNIPROT:A6NHN0:T116:PRGE	Otolin-1
UNIPROT:P42285:T116:PRGE	Superkiller viralicidic activity 2-like 2
UNIPROT:Q8N8N0:T116:PRGE	RING finger protein 152
UNIPROT:P41159:T116:PRGE	Leptin
UNIPROT:Q8N8N7:T116:PRGE	PRG-2
UNIPROT:Q6NXS1:T116:PRGE	Putative protein phosphatase inhibitor 2-like protein 3
UNIPROT:Q6L8G5:T116:PRGE	Keratin-associated protein 5-10
UNIPROT:Q6NXT6:T116:PRGE	Transmembrane anterior posterior transformation protein 1 homolog
UNIPROT:Q6L8G4:T116:PRGE	Keratin-associated protein 5-11
UNIPROT:A6NHM9:T116:PRGE	Putative DBH-like monooxygenase protein 2
UNIPROT:A2RU14:T116:PRGE	Transmembrane protein 218
UNIPROT:P21854:T116:PRGE	B-cell differentiation antigen CD72
UNIPROT:P41143:T116:PRGE	DOR-1
UNIPROT:P41146:T116:PRGE	Nociceptin receptor
UNIPROT:P12081:T116:PRGE	Histidyl-tRNA synthetase, cytoplasmic
UNIPROT:P41145:T116:PRGE	K-OR-1
UNIPROT:Q7L2R6:T116:PRGE	Zinc finger protein 765
UNIPROT:Q8N907:T116:PRGE	DAN domain family member 5
UNIPROT:Q6NXT2:T116:PRGE	Histone H3-like
UNIPROT:Q6NXT1:T116:PRGE	Ankyrin repeat domain-containing protein 54
UNIPROT:Q6NXT4:T116:PRGE	Zinc transporter 6
UNIPROT:Q99816:T116:PRGE	Tumor susceptibility gene 101 protein
UNIPROT:P48556:T116:PRGE	26S proteasome non-ATPase regulatory subunit 8
UNIPROT:Q70Z53:T116:PRGE	Protein FRA10AC1
UNIPROT:Q9NV39:T116:PRGE	Putative uncharacterized protein C22orf26
UNIPROT:Q8WVP7:T116:PRGE	Limb region 1 protein homolog
UNIPROT:Q8WW18:T116:PRGE	Uncharacterized protein C17orf50
UNIPROT:Q99819:T116:PRGE	Rho GDP-dissociation inhibitor 3
UNIPROT:Q8WW12:T116:PRGE	PEST proteolytic signal-containing nuclear protein
UNIPROT:Q8N8H1:T116:PRGE	KRAB domain-containing protein ZNF321
UNIPROT:Q9NV35:T116:PRGE	Probable 7,8-dihydro-8-oxoguanine triphosphatase NUDT15
UNIPROT:Q8WW14:T116:PRGE	Uncharacterized protein C10orf82
UNIPROT:Q99814:T116:PRGE	EPAS-1
UNIPROT:Q9NUR3:T116:PRGE	Transmembrane protein C20orf46
UNIPROT:A6NHX0:T116:PRGE	GATS-like protein 2
UNIPROT:Q8WVP5:T116:PRGE	Tumor necrosis factor alpha-induced protein 8-like protein 1
UNIPROT:Q99811:T116:PRGE	Paired mesoderm homeobox protein 2
UNIPROT:P42262:T116:PRGE	Glutamate receptor 2
UNIPROT:P42263:T116:PRGE	Glutamate receptor 3
UNIPROT:P12074:T116:PRGE	Cytochrome c oxidase subunit 6A1, mitochondrial
UNIPROT:Q9NV31:T116:PRGE	U3 snoRNP protein IMP3
UNIPROT:Q8N8G6:T116:PRGE	Putative uncharacterized protein C15orf54
UNIPROT:Q99829:T116:PRGE	Copine-1
UNIPROT:Q9NUQ7:T116:PRGE	UfSP2
UNIPROT:Q9NUQ6:T116:PRGE	SPATS2-like protein
UNIPROT:Q6NXR2:T116:PRGE	STAG3-like protein
UNIPROT:Q8WW27:T116:PRGE	Putative C->U-editing enzyme APOBEC-4
UNIPROT:Q9NUQ9:T116:PRGE	Protein FAM49B
UNIPROT:Q8N8I7:T116:PRGE	Putative uncharacterized protein C8orf61
UNIPROT:Q9NV29:T116:PRGE	Transmembrane protein 100
UNIPROT:Q6NXR0:T116:PRGE	Interferon-inducible GTPase 5
UNIPROT:Q8N8I6:T116:PRGE	Uncharacterized protein C17orf55
UNIPROT:Q9NUQ8:T116:PRGE	ATP-binding cassette sub-family F member 3
UNIPROT:Q99828:T116:PRGE	Calcium and integrin-binding protein 1
UNIPROT:Q9NUQ3:T116:PRGE	Gamma-taxilin
UNIPROT:Q9NV23:T116:PRGE	S-acyl fatty acid synthase thioesterase, medium chain
UNIPROT:Q9NUQ2:T116:PRGE	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon
UNIPROT:Q8N8I0:T116:PRGE	SAM domain-containing protein 12
UNIPROT:Q7Z309:T116:PRGE	Protein FAM122B
UNIPROT:Q8WW24:T116:PRGE	Tektin-4
UNIPROT:Q8WVQ1:T116:PRGE	SCAN-1
UNIPROT:Q8WW22:T116:PRGE	DnaJ homolog subfamily A member 4
UNIPROT:Q7Z304:T116:PRGE	MAM domain-containing protein 2
UNIPROT:A6NI86:T116:PRGE	Putative golgin subfamily A member 6-like protein 10
UNIPROT:A6NI87:T116:PRGE	Protein chibby homolog 3
UNIPROT:P42261:T116:PRGE	GluR-1
UNIPROT:Q7L311:T116:PRGE	Armadillo repeat-containing X-linked protein 2
UNIPROT:Q6NXR4:T116:PRGE	Uncharacterized protein C8orf41
UNIPROT:Q92608:T116:PRGE	Dedicator of cytokinesis protein 2
UNIPROT:P48539:T116:PRGE	Purkinje cell protein 4
UNIPROT:Q9NV58:T116:PRGE	E3 ubiquitin-protein ligase RNF19A
UNIPROT:Q92609:T116:PRGE	TBC1 domain family member 5
UNIPROT:Q8WW35:T116:PRGE	Tctex1 domain-containing protein 2
UNIPROT:Q99835:T116:PRGE	Smoothened homolog
UNIPROT:Q9NV56:T116:PRGE	MRG-binding protein
UNIPROT:Q8WW36:T116:PRGE	Zinc finger CCHC domain-containing protein 13
UNIPROT:Q99836:T116:PRGE	Myeloid differentiation primary response protein MyD88
UNIPROT:Q92604:T116:PRGE	Acyl-CoA:lysophosphatidylglycerol acyltransferase 1
UNIPROT:Q8WW38:T116:PRGE	Zinc finger protein ZFPM2
UNIPROT:Q8N8J7:T116:PRGE	Uncharacterized protein C4orf32
UNIPROT:Q8N8J6:T116:PRGE	Zinc finger protein 615
UNIPROT:Q8N8J0:T116:PRGE	Putative phosphatidylinositol 4-kinase alpha-like protein P1
UNIPROT:A6NHZ5:T116:PRGE	Leucine-rich repeat-containing protein 14B
UNIPROT:Q8WW32:T116:PRGE	High mobility group protein B4
UNIPROT:Q99832:T116:PRGE	T-complex protein 1 subunit eta
UNIPROT:Q8WW33:T116:PRGE	Gametocyte-specific factor 1
UNIPROT:Q8WVR3:T116:PRGE	Uncharacterized protein C7orf43
UNIPROT:Q70Z35:T116:PRGE	P-Rex2
UNIPROT:Q92600:T116:PRGE	Cell differentiation protein RCD1 homolog
UNIPROT:Q9NUT2:T116:PRGE	ATP-binding cassette sub-family B member 8, mitochondrial
UNIPROT:Q9NUS5:T116:PRGE	Uncharacterized protein C20orf29
UNIPROT:Q0P6H9:T116:PRGE	Transmembrane protein 62
UNIPROT:P48547:T116:PRGE	Potassium voltage-gated channel subfamily C member 1
UNIPROT:Q9NV44:T116:PRGE	Putative uncharacterized protein C21orf77
UNIPROT:Q99848:T116:PRGE	Probable rRNA-processing protein EBP2
UNIPROT:P48549:T116:PRGE	GIRK-1
UNIPROT:P48544:T116:PRGE	GIRK-4
UNIPROT:Q92617:T116:PRGE	Nuclear pore complex-interacting protein-like 3
UNIPROT:Q92618:T116:PRGE	Zinc finger protein 516
UNIPROT:Q6NXP0:T116:PRGE	EF-hand domain-containing protein C3orf25
UNIPROT:P48546:T116:PRGE	GIP-R
UNIPROT:Q92615:T116:PRGE	La-related protein 4B
UNIPROT:Q8N8K9:T116:PRGE	Uncharacterized protein KIAA1958
UNIPROT:A6NHY6:T116:PRGE	Putative uncharacterized protein C9orf118
UNIPROT:Q8WW43:T116:PRGE	Gamma-secretase subunit APH-1B
UNIPROT:Q8WVS4:T116:PRGE	WD repeat-containing protein 60
UNIPROT:A6NHY2:T116:PRGE	Ankyrin repeat and death domain-containing protein 1B
UNIPROT:Q6NY19:T116:PRGE	KN motif and ankyrin repeat domain-containing protein 3
UNIPROT:P12035:T116:PRGE	Keratin, type II cytoskeletal 3
UNIPROT:P12034:T116:PRGE	FGF-5
UNIPROT:P12036:T116:PRGE	NF-H
UNIPROT:Q92614:T116:PRGE	Myosin-XVIIIa
UNIPROT:Q70Z44:T116:PRGE	5-hydroxytryptamine receptor 3D
UNIPROT:Q92613:T116:PRGE	Protein Jade-3
UNIPROT:P48551:T116:PRGE	IFN-alpha/beta receptor 2
UNIPROT:P48552:T116:PRGE	Nuclear receptor-interacting protein 1
UNIPROT:Q6NXP2:T116:PRGE	Protein FAM71F2
UNIPROT:P48553:T116:PRGE	Trafficking protein particle complex subunit 10
UNIPROT:Q92611:T116:PRGE	ER degradation-enhancing alpha-mannosidase-like 1
UNIPROT:Q92610:T116:PRGE	Zinc finger protein 592
UNIPROT:Q6NXP6:T116:PRGE	Pyrroline-5-carboxylate reductase-like protein C14orf148
UNIPROT:P42224:T116:PRGE	Signal transducer and activator of transcription 1-alpha/beta
UNIPROT:Q8N8D1:T116:PRGE	Programmed cell death protein 7
UNIPROT:Q92626:T116:PRGE	Peroxidasin homolog
UNIPROT:A5X5Y0:T116:PRGE	5-hydroxytryptamine receptor 3E
UNIPROT:Q92629:T116:PRGE	Delta-SG
UNIPROT:P14174:T116:PRGE	Macrophage migration inhibitory factor
UNIPROT:Q92628:T116:PRGE	Uncharacterized protein KIAA0232
UNIPROT:Q8N8D0:T116:PRGE	Uncharacterized protein FLJ39653
UNIPROT:Q9NUV9:T116:PRGE	GTPase IMAP family member 4
UNIPROT:Q9NV79:T116:PRGE	Protein-L-isoaspartate O-methyltransferase domain-containing protein 2
UNIPROT:P42226:T116:PRGE	Signal transducer and activator of transcription 6
UNIPROT:P42229:T116:PRGE	Signal transducer and activator of transcription 5A
UNIPROT:Q9NUV7:T116:PRGE	Serine palmitoyltransferase 3
UNIPROT:Q92620:T116:PRGE	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
UNIPROT:Q92621:T116:PRGE	Nuclear pore complex protein Nup205
UNIPROT:Q92622:T116:PRGE	Uncharacterized protein KIAA0226
UNIPROT:Q9NV72:T116:PRGE	Zinc finger protein 701
UNIPROT:Q8WVL7:T116:PRGE	Ankyrin repeat domain-containing protein 49
UNIPROT:Q92623:T116:PRGE	TPR repeat protein 9A
UNIPROT:Q9NV70:T116:PRGE	Exocyst complex component 1
UNIPROT:Q92624:T116:PRGE	Amyloid protein-binding protein 2
UNIPROT:Q92625:T116:PRGE	Ankyrin repeat and SAM domain-containing protein 1A
UNIPROT:A6NHT5:T116:PRGE	Homeobox protein HMX3
UNIPROT:A6NI56:T116:PRGE	Coiled-coil domain-containing protein 154
UNIPROT:Q4V321:T116:PRGE	GAGE-13
UNIPROT:Q32ZL2:T116:PRGE	Lipid phosphate phosphatase-related protein type 5
UNIPROT:A6NHS1:T116:PRGE	Putative uncharacterized protein ENSP00000347057
UNIPROT:A6NI40:T116:PRGE	TBC1 domain family member 3C-like protein ENSP00000341742
UNIPROT:Q8N8E1:T116:PRGE	Putative uncharacterized protein C12orf47
UNIPROT:Q6JVE6:T116:PRGE	Epididymal-specific lipocalin-10
UNIPROT:Q6JVE5:T116:PRGE	Epididymal-specific lipocalin-12
UNIPROT:Q8N8E2:T116:PRGE	Zinc finger protein 513
UNIPROT:Q8N8E3:T116:PRGE	Coiled-coil domain-containing protein 46
UNIPROT:Q92637:T116:PRGE	IgG Fc receptor IB
UNIPROT:Q9NUU6:T116:PRGE	Protein FAM105A
UNIPROT:Q9NV66:T116:PRGE	tRNA wybutosine-synthesizing protein 1 homolog
UNIPROT:Q7Z2K8:T116:PRGE	GRIN1
UNIPROT:Q9NUU7:T116:PRGE	ATP-dependent RNA helicase DDX19A
UNIPROT:Q8WVM0:T116:PRGE	Dimethyladenosine transferase 1, mitochondrial
